Row id,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
5353,CA-2019-123932,06-09-2019,12-09-2019,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,Central,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,330,2,37,0,Cards
399,CA-2019-108987,08-09-2019,10-09-2019,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,36,3,4,0,Cards
400,CA-2019-108987,08-09-2019,10-09-2019,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396,4,-317,0,Cards
401,CA-2019-108987,08-09-2019,10-09-2019,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,Central,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System""",131,4,-33,0,Cards
402,CA-2019-108987,08-09-2019,10-09-2019,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,58,2,1,0,Online
2027,CA-2019-113516,08-09-2019,10-09-2019,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""""""",33,2,12,0,Cards
2028,CA-2019-113516,08-09-2019,10-09-2019,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67,4,23,0,COD
2544,US-2019-114174,08-09-2019,14-09-2019,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,East,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",174,3,14,0,COD
2545,US-2019-114174,08-09-2019,14-09-2019,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,15,4,7,0,Cards
2591,US-2019-115455,08-09-2019,14-09-2019,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock""",14,2,-8,0,Cards
2592,US-2019-115455,08-09-2019,14-09-2019,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601,3,-301,0,COD
3005,CA-2019-131499,08-09-2019,10-09-2019,First Class,MG-17875,Michael Grace,Home Office,United States,New York City,New York,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207,1,62,0,COD
4393,CA-2019-108868,08-09-2019,12-09-2019,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70,2,6,0,COD
4394,CA-2019-108868,08-09-2019,12-09-2019,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,Central,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",60,5,22,0,Cards
5083,CA-2019-155138,08-09-2019,12-09-2019,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35,4,8,0,Online
5084,CA-2019-155138,08-09-2019,12-09-2019,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,South,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,65,3,23,0,Cards
6834,CA-2019-153101,08-09-2019,08-09-2019,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146,1,-13,0,COD
7401,CA-2019-110009,08-09-2019,13-09-2019,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock""",43,1,15,0,COD
7464,CA-2019-103709,08-09-2019,15-09-2019,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils""",15,2,4,0,Cards
7465,CA-2019-103709,08-09-2019,15-09-2019,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,34,8,15,0,Online
7466,CA-2019-103709,08-09-2019,15-09-2019,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",262,2,65,0,Cards
992,CA-2019-110023,09-09-2019,11-09-2019,First Class,TS-21610,Troy Staebel,Consumer,United States,New York City,New York,East,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,15,2,5,0,Online
2995,CA-2019-112893,09-09-2019,13-09-2019,Second Class,AT-10735,Annie Thurman,Consumer,United States,Stockton,California,West,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,55,4,19,0,Online
3568,CA-2019-137176,09-09-2019,14-09-2019,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Dallas,Texas,Central,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15,4,-12,0,COD
1619,US-2019-118780,10-09-2019,14-09-2019,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59,2,9,0,Cards
1620,US-2019-118780,10-09-2019,14-09-2019,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,East,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",7,1,3,0,Online
2206,CA-2019-164350,10-09-2019,12-09-2019,Second Class,CG-12040,Catherine Glotzbach,Home Office,United States,Bristol,Tennessee,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",68,3,8,0,COD
2494,CA-2019-146206,10-09-2019,14-09-2019,Second Class,KT-16480,Kean Thornton,Consumer,United States,Houston,Texas,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,301,5,-34,0,Online
2495,CA-2019-146206,10-09-2019,14-09-2019,Second Class,KT-16480,Kean Thornton,Consumer,United States,Houston,Texas,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,720,5,54,0,Online
6707,CA-2019-112277,10-09-2019,15-09-2019,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Fort Lauderdale,Florida,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,520,7,58,0,Online
8615,CA-2019-165918,10-09-2019,14-09-2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7,2,3,0,Online
8616,CA-2019-165918,10-09-2019,14-09-2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,14,3,4,0,Online
8617,CA-2019-165918,10-09-2019,14-09-2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,82,2,40,0,COD
8618,CA-2019-165918,10-09-2019,14-09-2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,40,3,14,0,COD
9086,CA-2019-126102,10-09-2019,12-09-2019,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,277,2,90,0,COD
251,CA-2019-145625,11-09-2019,17-09-2019,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"""" Forms per Page""",8,1,4,0,COD
252,CA-2019-145625,11-09-2019,17-09-2019,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347,13,636,0,Online
613,CA-2019-121223,11-09-2019,13-09-2019,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8,2,3,0,COD
614,CA-2019-121223,11-09-2019,13-09-2019,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,729,9,-158,0,Online
3594,CA-2019-164154,11-09-2019,17-09-2019,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,22,3,-18,0,COD
3595,CA-2019-164154,11-09-2019,17-09-2019,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,38,5,4,0,COD
4640,CA-2019-102162,11-09-2019,16-09-2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Newport News,Virginia,South,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,1600,8,752,0,COD
4641,CA-2019-102162,11-09-2019,16-09-2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Newport News,Virginia,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,11,1,5,0,Online
5240,CA-2019-116561,11-09-2019,17-09-2019,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""""W x 18 1/2""""D""",333,3,7,0,COD
5241,CA-2019-116561,11-09-2019,17-09-2019,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,40,2,13,0,COD
5414,CA-2019-153157,11-09-2019,14-09-2019,First Class,TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,225,5,63,0,Online
6109,CA-2019-150007,11-09-2019,16-09-2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6,2,2,0,Online
6110,CA-2019-150007,11-09-2019,16-09-2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2,3,-3,0,Online
7208,CA-2019-143476,11-09-2019,13-09-2019,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",3,2,1,0,COD
7209,CA-2019-143476,11-09-2019,13-09-2019,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,21,4,7,0,Online
7210,CA-2019-143476,11-09-2019,13-09-2019,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),10,2,3,0,COD
9973,CA-2019-130225,11-09-2019,17-09-2019,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Houston,Texas,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,100,2,34,0,Online
310,CA-2019-142902,12-09-2019,14-09-2019,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15,4,4,0,Online
311,CA-2019-142902,12-09-2019,14-09-2019,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,467,2,53,0,Online
312,CA-2019-142902,12-09-2019,14-09-2019,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,West,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15,1,2,0,Online
313,CA-2019-142902,12-09-2019,14-09-2019,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,6,3,2,0,Online
6725,CA-2019-128811,12-09-2019,16-09-2019,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,10,3,5,0,Online
6726,CA-2019-128811,12-09-2019,16-09-2019,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,11,3,5,0,COD
6727,CA-2019-128811,12-09-2019,16-09-2019,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,West,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,21,4,8,0,Online
6842,CA-2019-123946,12-09-2019,17-09-2019,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,21,3,2,0,Online
6843,CA-2019-123946,12-09-2019,17-09-2019,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,South,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11,3,5,0,Online
6844,CA-2019-123946,12-09-2019,17-09-2019,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",68,5,1,0,COD
6845,CA-2019-123946,12-09-2019,17-09-2019,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1059,4,307,0,Online
7253,CA-2019-152457,12-09-2019,18-09-2019,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Roseville,Michigan,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,69,3,32,0,Online
8770,CA-2019-151148,12-09-2019,13-09-2019,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,West,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,147,3,9,0,Online
8771,CA-2019-151148,12-09-2019,13-09-2019,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",83,4,5,0,COD
8807,CA-2019-113082,12-09-2019,16-09-2019,Standard Class,MC-17590,Matt Collister,Corporate,United States,Utica,New York,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40,2,15,0,Online
7380,CA-2019-105732,13-09-2019,18-09-2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",41,3,0,0,Online
7381,CA-2019-105732,13-09-2019,18-09-2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,14,5,7,0,Online
7382,CA-2019-105732,13-09-2019,18-09-2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",150,5,42,0,Online
7383,CA-2019-105732,13-09-2019,18-09-2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors""",17,2,5,0,COD
7384,CA-2019-105732,13-09-2019,18-09-2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,18,3,8,0,Online
7385,CA-2019-105732,13-09-2019,18-09-2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,378,2,136,0,Online
7387,CA-2019-105732,13-09-2019,18-09-2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373,6,101,0,Online
7388,CA-2019-105732,13-09-2019,18-09-2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336,14,388,0,COD
7389,CA-2019-105732,13-09-2019,18-09-2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,30,3,0,0,Online
2554,CA-2019-155439,14-09-2019,18-09-2019,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Columbia,South Carolina,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,26,4,12,0,COD
9781,CA-2019-153178,14-09-2019,18-09-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Long Beach,New York,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,438,3,131,0,Online
9782,CA-2019-153178,14-09-2019,18-09-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Long Beach,New York,East,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,674,2,253,0,COD
817,CA-2019-149370,15-09-2019,19-09-2019,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,5,1,2,0,Online
925,CA-2019-149797,15-09-2019,20-09-2019,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,842,2,295,0,Online
4518,US-2019-128678,15-09-2019,20-09-2019,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",49,7,16,0,Online
8783,CA-2019-116911,15-09-2019,20-09-2019,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20,4,7,0,Online
8784,CA-2019-116911,15-09-2019,20-09-2019,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128,3,260,0,COD
9427,CA-2019-160479,15-09-2019,20-09-2019,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35,5,13,0,Online
6999,US-2019-134369,16-09-2019,22-09-2019,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,13,2,6,0,Online
7271,CA-2019-123337,16-09-2019,22-09-2019,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",274,2,-13,0,COD
7272,CA-2019-123337,16-09-2019,22-09-2019,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17,4,5,0,COD
